pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment,row.sentence_A,row.sentence_B,jaccard_score,Num_words_Sentence_B,Num_words_Sentence_A,difference_in_words
8165,A blond woman is sitting on the roof of a yellow vehicle and two people are inside,A woman with blond hair is sitting on the roof of a yellow vehicle and two people are inside,4.5,ENTAILMENT,A blond woman is sitting on the roof of a yellow vehicle and two people are inside,A woman with blond hair is sitting on the roof of a yellow vehicle and two people are inside,0.8888888888888888,19,17,-2
8168,Two people are driving a jeep and a lady is sitting on the top of it,A blond woman is sitting on the roof of a yellow vehicle and two people are outside,2.5,NEUTRAL,Two people are driving a jeep and a lady is sitting on the top of it,A blond woman is sitting on the roof of a yellow vehicle and two people are outside,0.47619047619047616,17,16,-1
8173,A large brown cat is jumping over a red hurdle,A large brown dog is jumping over a red hurdle,3.4,NEUTRAL,A large brown cat is jumping over a red hurdle,A large brown dog is jumping over a red hurdle,0.8,10,10,0
8175,"A brown and white dog is jumping over a red, yellow and white hurdle","A brown and white dog is passing under a red, yellow and white hurdle",4.1,NEUTRAL,"A brown and white dog is jumping over a red, yellow and white hurdle","A brown and white dog is passing under a red, yellow and white hurdle",0.6923076923076923,14,14,0
8177,"A brown and white dog is passing under a red, yellow and white hurdle",A large brown dog is jumping over a red hurdle,3.1,NEUTRAL,"A brown and white dog is passing under a red, yellow and white hurdle",A large brown dog is jumping over a red hurdle,0.3333333333333333,10,14,4
8179,"A brown and white dog is jumping over a red, yellow and white hurdle",A large brown cat is jumping over a red hurdle,2.8,NEUTRAL,"A brown and white dog is jumping over a red, yellow and white hurdle",A large brown cat is jumping over a red hurdle,0.42857142857142855,10,14,4
8180,"A brown and white dog is jumping over a red, yellow and white hurdle",A large brown dog is jumping over a red hurdle,4.0,NEUTRAL,"A brown and white dog is jumping over a red, yellow and white hurdle",A large brown dog is jumping over a red hurdle,0.5384615384615384,10,14,4
8184,A yellow dog is drinking water from the faucet,A yellow dog is not drinking water from the faucet,3.6,CONTRADICTION,A yellow dog is drinking water from the faucet,A yellow dog is not drinking water from the faucet,0.9,10,9,-1
8186,The yellow dog is drinking water from a bottle,A yellow dog is not drinking water from the faucet,4.3,NEUTRAL,The yellow dog is drinking water from a bottle,A yellow dog is not drinking water from the faucet,0.7272727272727273,10,9,-1
8187,The yellow dog is drinking water from a container,A yellow dog is drinking water from the faucet,3.9,NEUTRAL,The yellow dog is drinking water from a container,A yellow dog is drinking water from the faucet,0.8,9,9,0
8189,A yellow dog is drinking water from the faucet,The yellow dog is drinking water from a bottle,3.8,CONTRADICTION,A yellow dog is drinking water from the faucet,The yellow dog is drinking water from a bottle,0.8,9,9,0
8190,Adults and children standing and playing in front of steps near a wooded area,Adults and children standing and playing in front of a stair near a wooded area,4.8,ENTAILMENT,Adults and children standing and playing in front of steps near a wooded area,Adults and children standing and playing in front of a stair near a wooded area,0.8571428571428571,15,14,-1
8191,Adults and children are standing and playing in front of steps near a desert area,Adults and children standing and playing in front of steps near a wooded area,3.6,NEUTRAL,Adults and children are standing and playing in front of steps near a desert area,Adults and children standing and playing in front of steps near a wooded area,0.8,14,15,1
8192,The adults and children are being grouped near an outdoor seating arrangement,The adults and children are being gathered near an outdoor seating arrangement,5.0,ENTAILMENT,The adults and children are being grouped near an outdoor seating arrangement,The adults and children are being gathered near an outdoor seating arrangement,0.8461538461538461,12,12,0
8194,Adults and children standing and playing in front of steps near a wooded area,The adults and children are being grouped near an outdoor seating arrangement,2.8,NEUTRAL,Adults and children standing and playing in front of steps near a wooded area,The adults and children are being grouped near an outdoor seating arrangement,0.19047619047619047,12,14,2
8195,The adults and children are not gathered near an outdoor seating arrangement,Adults and children standing and playing in front of steps near a wooded area,2.9,NEUTRAL,The adults and children are not gathered near an outdoor seating arrangement,Adults and children standing and playing in front of steps near a wooded area,0.19047619047619047,14,12,-2
8196,The adults and children are being gathered near an outdoor seating arrangement,Adults and children standing and playing in front of a stair near a wooded area,2.8,NEUTRAL,The adults and children are being gathered near an outdoor seating arrangement,Adults and children standing and playing in front of a stair near a wooded area,0.19047619047619047,15,12,-3
8199,A bride with a white dress is looking down,A bride with a white veil is looking down,4.435,NEUTRAL,A bride with a white dress is looking down,A bride with a white veil is looking down,0.7777777777777778,9,9,0
8200,A bride with a black veil is looking down,A bride with a white veil is looking down,3.5,NEUTRAL,A bride with a black veil is looking down,A bride with a white veil is looking down,0.7777777777777778,9,9,0
8201,A woman is looking down and is wearing a wedding dress,A woman is looking down and is wearing a wedding veil,4.5,ENTAILMENT,A woman is looking down and is wearing a wedding dress,A woman is looking down and is wearing a wedding veil,0.8,11,11,0
8206,A bride with a black veil is looking down,A woman is looking down and is wearing a wedding veil,3.8,ENTAILMENT,A bride with a black veil is looking down,A woman is looking down and is wearing a wedding veil,0.4166666666666667,11,9,-2
8210,A girl has black and orange patches on the cheeks,A girl has colored patches on the cheeks,4.2,ENTAILMENT,A girl has black and orange patches on the cheeks,A girl has colored patches on the cheeks,0.6363636363636364,8,10,2
8211,There is no girl with black and orange patches on the cheeks,A girl has black and orange patches on the cheeks,3.8,CONTRADICTION,There is no girl with black and orange patches on the cheeks,A girl has black and orange patches on the cheeks,0.5714285714285714,10,12,2
8213,There is no girl with black and orange patches on the cheeks,A girl is standing in a group and is wearing a black shirt and pink beads,2.6,NEUTRAL,There is no girl with black and orange patches on the cheeks,A girl is standing in a group and is wearing a black shirt and pink beads,0.2,16,12,-4
8215,A girl has black and orange patches on the cheeks,A girl is standing alone and wears a black shirt and pink beads,2.3,NEUTRAL,A girl has black and orange patches on the cheeks,A girl is standing alone and wears a black shirt and pink beads,0.23529411764705882,13,10,-3
8216,A girl is standing in a group and is wearing a black shirt and pink beads,A girl has black and orange patches on the cheeks,2.0,NEUTRAL,A girl is standing in a group and is wearing a black shirt and pink beads,A girl has black and orange patches on the cheeks,0.2222222222222222,10,16,6
8217,Two large dogs are frolicking in a grassy field,Two large dogs are frolicking in a field,4.7,ENTAILMENT,Two large dogs are frolicking in a grassy field,Two large dogs are frolicking in a field,0.8888888888888888,8,9,1
8219,Two dogs are running through high grass,Two animals are running through high grass,4.8,ENTAILMENT,Two dogs are running through high grass,Two animals are running through high grass,0.75,7,7,0
8223,Two large dogs are frolicking in a field,Two dogs are running through high grass,3.9,NEUTRAL,Two large dogs are frolicking in a field,Two dogs are running through high grass,0.25,7,8,1
8225,Two dogs are running through high grass,Two large dogs are frolicking in a grassy field,3.8,NEUTRAL,Two dogs are running through high grass,Two large dogs are frolicking in a grassy field,0.23076923076923078,9,7,-2
8227,A white dog is running across a rocky landscape,A black dog is running across a rocky landscape,3.7,NEUTRAL,A white dog is running across a rocky landscape,A black dog is running across a rocky landscape,0.7777777777777778,9,9,0
8228,A black dog is walking along rocky terrain,A black dog is moving along rocky terrain,4.3,ENTAILMENT,A black dog is walking along rocky terrain,A black dog is moving along rocky terrain,0.7777777777777778,8,8,0
8230,A black dog is running across a rocky landscape,A black dog is moving along rocky terrain,4.3,ENTAILMENT,A black dog is running across a rocky landscape,A black dog is moving along rocky terrain,0.45454545454545453,8,9,1
8233,A black dog is walking along rocky terrain,A white dog is running across a rocky landscape,3.0,NEUTRAL,A black dog is walking along rocky terrain,A white dog is running across a rocky landscape,0.3333333333333333,9,8,-1
8246,Some young dirt bikers are getting a dirt bike up a sandy hill,Some young bikers are getting a dirt bike up a sandy hill,4.4,ENTAILMENT,Some young dirt bikers are getting a dirt bike up a sandy hill,Some young bikers are getting a dirt bike up a sandy hill,1.0,12,13,1
8247,Some young dirt bikers are getting a dirt bike up a sandy hill,Some old dirt bikers are getting a dirt bike up a sandy hill,4.0,NEUTRAL,Some young dirt bikers are getting a dirt bike up a sandy hill,Some old dirt bikers are getting a dirt bike up a sandy hill,0.8333333333333334,13,13,0
8248,A young man is pushing a motocross bike up a dirt hill,Some young bikers are getting a dirt bike up a sandy hill,4.0,NEUTRAL,A young man is pushing a motocross bike up a dirt hill,Some young bikers are getting a dirt bike up a sandy hill,0.4,12,12,0
8249,A young man is pushing a motocross bike up a dirt hill,Some old dirt bikers are getting a dirt bike up a sandy hill,3.3,NEUTRAL,A young man is pushing a motocross bike up a dirt hill,Some old dirt bikers are getting a dirt bike up a sandy hill,0.3125,13,12,-1
8251,Some young dirt bikers are getting a dirt bike up a sandy hill,A young man is pushing a motocross bike down a dirt hill,2.9,NEUTRAL,Some young dirt bikers are getting a dirt bike up a sandy hill,A young man is pushing a motocross bike down a dirt hill,0.3125,12,13,1
8258,A young man and a woman are riding bikes on the boardwalk near the ocean,A middle aged man and woman are riding bikes down a road beside the water,3.2,NEUTRAL,A young man and a woman are riding bikes on the boardwalk near the ocean,A middle aged man and woman are riding bikes down a road beside the water,0.42105263157894735,15,15,0
8264,Pedestrians and cars are moving through a traffic jam in a big city,Pedestrians and cars are moving through a traffic jam in the big city,5.0,ENTAILMENT,Pedestrians and cars are moving through a traffic jam in a big city,Pedestrians and cars are moving through a traffic jam in the big city,0.9230769230769231,13,13,0
8266,Some people and vehicles are on a crowded street,Pedestrians and cars are moving through a traffic jam in the big city,3.8,ENTAILMENT,Some people and vehicles are on a crowded street,Pedestrians and cars are moving through a traffic jam in the big city,0.15789473684210525,13,9,-4
8267,Pedestrians and cars are moving through a traffic jam in a small city,Some people and vehicles are on a crowded street,3.9,NEUTRAL,Pedestrians and cars are moving through a traffic jam in a small city,Some people and vehicles are on a crowded street,0.16666666666666666,9,13,4
8269,Some people and vehicles are on a almost empty street,Pedestrians and cars are moving through a traffic jam in a big city,2.6,NEUTRAL,Some people and vehicles are on a almost empty street,Pedestrians and cars are moving through a traffic jam in a big city,0.15789473684210525,13,10,-3
8272,Two brown and white dogs are fighting on a grassy area in front of a tree,Two brown and white dogs are fighting on a grassy area behind a tree,4.2,NEUTRAL,Two brown and white dogs are fighting on a grassy area in front of a tree,Two brown and white dogs are fighting on a grassy area behind a tree,0.75,14,16,2
8274,Two dogs are playing inside,Two dogs are playing outside,3.7,NEUTRAL,Two dogs are playing inside,Two dogs are playing outside,0.6666666666666666,5,5,0
8276,Two dogs are playing inside,Two brown and white dogs are fighting on a grassy area in front of a tree,2.8,NEUTRAL,Two dogs are playing inside,Two brown and white dogs are fighting on a grassy area in front of a tree,0.17647058823529413,16,5,-11
8277,Two brown and white dogs are fighting on a grassy area in front of a plant,Two dogs are playing outside,3.8,NEUTRAL,Two brown and white dogs are fighting on a grassy area in front of a plant,Two dogs are playing outside,0.17647058823529413,5,16,11
8281,A soccer player is sitting on the field and is drinking water,A soccer player is sitting on the field and is drinking beer,2.9,NEUTRAL,A soccer player is sitting on the field and is drinking water,A soccer player is sitting on the field and is drinking beer,0.8333333333333334,12,12,0
8282,A man is sitting on the grass and drinking from a water bottle,A man is sitting on the lawn and drinking from a water bottle,4.8,ENTAILMENT,A man is sitting on the grass and drinking from a water bottle,A man is sitting on the lawn and drinking from a water bottle,0.8461538461538461,13,13,0
8283,A man is sitting on the grass and drinking from a water bottle,A woman is sitting on the grass and is drinking from a water bottle,4.0,NEUTRAL,A man is sitting on the grass and drinking from a water bottle,A woman is sitting on the grass and is drinking from a water bottle,0.8461538461538461,14,13,-1
8285,A soccer player is sitting on the field and is drinking water,A woman is sitting on the grass and is drinking from a water bottle,3.3,NEUTRAL,A soccer player is sitting on the field and is drinking water,A woman is sitting on the grass and is drinking from a water bottle,0.5333333333333333,14,12,-2
8288,A soccer player is sitting on the field and is drinking water,A man is sitting on the grass and drinking from a water bottle,3.7,NEUTRAL,A soccer player is sitting on the field and is drinking water,A man is sitting on the grass and drinking from a water bottle,0.5333333333333333,13,12,-1
8289,A dog is running on the sea shore,A dog is running on the beach,4.6,ENTAILMENT,A dog is running on the sea shore,A dog is running on the beach,0.6666666666666666,7,8,1
8294,The dog is running through the dry sand,A dog is running on the beach,4.2,NEUTRAL,The dog is running through the dry sand,A dog is running on the beach,0.4,7,8,1
8296,The dog is running through the wet sand,There is no dog running on the beach,2.4,NEUTRAL,The dog is running through the wet sand,There is no dog running on the beach,0.36363636363636365,8,8,0
8300,A chubby faced boy is wearing sunglasses,A chubby faced boy is wearing dark glasses,4.5,ENTAILMENT,A chubby faced boy is wearing sunglasses,A chubby faced boy is wearing dark glasses,0.6666666666666666,8,7,-1
8304,A chubby faced boy is wearing sunglasses,Sunglasses are being worn by a boy,4.5,ENTAILMENT,A chubby faced boy is wearing sunglasses,Sunglasses are being worn by a boy,0.2727272727272727,7,7,0
8305,A chubby faced boy is wearing sunglasses,A girl is wearing sunglasses,3.3,NEUTRAL,A chubby faced boy is wearing sunglasses,A girl is wearing sunglasses,0.5,5,7,2
8306,A chubby faced boy is wearing sunglasses,A boy is wearing sunglasses,4.3,ENTAILMENT,A chubby faced boy is wearing sunglasses,A boy is wearing sunglasses,0.7142857142857143,5,7,2
8307,Children are being dressed in costumes and playing a game,Kids are being dressed in costumes and playing a game,4.9,ENTAILMENT,Children are being dressed in costumes and playing a game,Kids are being dressed in costumes and playing a game,0.8181818181818182,10,10,0
8312,Kids are being dressed in costumes and playing a game,A young boy with painted face is standing next to some other children,2.7,NEUTRAL,Kids are being dressed in costumes and playing a game,A young boy with painted face is standing next to some other children,0.045454545454545456,13,10,-3
8314,A young girl with painted face is standing next to some other children,Kids are not dressed in costumes and playing a game,2.9,NEUTRAL,A young girl with painted face is standing next to some other children,Kids are not dressed in costumes and playing a game,0.045454545454545456,10,13,3
8316,Dogs are racing on a track,Dogs are running on a track,4.7,ENTAILMENT,Dogs are racing on a track,Dogs are running on a track,0.7142857142857143,6,6,0
8317,Dogs are racing on a track,There is no dog racing on a track,3.0,CONTRADICTION,Dogs are racing on a track,There is no dog racing on a track,0.4,8,6,-2
8321,A horse is not racing,Dogs are racing on a track,2.2,NEUTRAL,A horse is not racing,Dogs are racing on a track,0.2222222222222222,6,5,-1
8323,A horse is racing,There is no dog racing on a track,2.7,NEUTRAL,A horse is racing,There is no dog racing on a track,0.3333333333333333,8,4,-4
8325,Two bmx bikers are jumping dirt ramps in front of the water,Two bmx bikers are jumping dirt ramps in front of a body of water,4.8,ENTAILMENT,Two bmx bikers are jumping dirt ramps in front of the water,Two bmx bikers are jumping dirt ramps in front of a body of water,0.7857142857142857,14,12,-2
8327,Some bikers are doing acrobatics on a track near water and a skyline,Some bikers are getting airborne on a track near water and a skyline,4.2,ENTAILMENT,Some bikers are doing acrobatics on a track near water and a skyline,Some bikers are getting airborne on a track near water and a skyline,0.7142857142857143,13,13,0
8328,Some bikers are getting airborne on a track near water and a skyline,Some bikers are not getting airborne on a track near water and a skyline,3.9,CONTRADICTION,Some bikers are getting airborne on a track near water and a skyline,Some bikers are not getting airborne on a track near water and a skyline,0.9230769230769231,14,13,-1
8329,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are doing acrobatics on a track near water and a skyline,3.3,NEUTRAL,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are doing acrobatics on a track near water and a skyline,0.19047619047619047,13,14,1
8330,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are not getting airborne on a track near water and a skyline,3.9,NEUTRAL,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are not getting airborne on a track near water and a skyline,0.18181818181818182,14,14,0
8331,Two bmx bikers are jumping dirt ramps in front of the water,Some bikers are getting airborne on a track near water and a skyline,4.1,ENTAILMENT,Two bmx bikers are jumping dirt ramps in front of the water,Some bikers are getting airborne on a track near water and a skyline,0.14285714285714285,13,12,-1
8333,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are getting airborne on a track near water and a skyline,3.735,NEUTRAL,Two bmx bikers are jumping dirt ramps in front of a body of water,Some bikers are getting airborne on a track near water and a skyline,0.19047619047619047,13,14,1
8335,A man is doing a trick on a skateboard,A man is doing a trick on a bike,2.5,NEUTRAL,A man is doing a trick on a skateboard,A man is doing a trick on a bike,0.75,9,9,0
8336,A man is doing a skateboard trick on an outdoor park porch,A man is doing a skateboard trick on a park porch,4.8,ENTAILMENT,A man is doing a skateboard trick on an outdoor park porch,A man is doing a skateboard trick on a park porch,0.8181818181818182,11,12,1
8338,A man is doing a skateboard trick on a park porch,A man is doing a trick on a skateboard,4.4,ENTAILMENT,A man is doing a skateboard trick on a park porch,A man is doing a trick on a skateboard,0.7777777777777778,9,11,2
8339,A woman is doing a skateboard trick on an outdoor park porch,A man is doing a trick on a skateboard,3.6,NEUTRAL,A woman is doing a skateboard trick on an outdoor park porch,A man is doing a trick on a skateboard,0.5,9,12,3
8340,A man is doing a skateboard trick on an outdoor park porch,A person is doing a trick on a skateboard,4.3,ENTAILMENT,A man is doing a skateboard trick on an outdoor park porch,A person is doing a trick on a skateboard,0.5,9,12,3
8345,A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,4.6,ENTAILMENT,A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,0.8823529411764706,19,19,0
8347,A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,3.8,NEUTRAL,A man in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,0.4,15,19,4
8349,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A man in a motocross uniform is wearing a helmet and rides a red motorcycle,4.3,ENTAILMENT,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A man in a motocross uniform is wearing a helmet and rides a red motorcycle,0.4,15,19,4
8351,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,4.1,NEUTRAL,A racer in full gear is wearing a helmet with sponsor logos and is riding a red sport motorcycle,A person in a motocross uniform is wearing a helmet and rides a red motorcycle,0.4,15,19,4
8352,People are sitting at square tables in a red room,People are sitting at tables in a red room,4.4,ENTAILMENT,People are sitting at square tables in a red room,People are sitting at tables in a red room,0.9,9,10,1
8355,Several people are sitting at small tables in a light room,Several people are sitting at small tables in a darkened room,3.9,NEUTRAL,Several people are sitting at small tables in a light room,Several people are sitting at small tables in a darkened room,0.8333333333333334,11,11,0
8356,People are sitting at square tables in a red room,Several people are sitting at little tables in a darkened room,3.4,NEUTRAL,People are sitting at square tables in a red room,Several people are sitting at little tables in a darkened room,0.6153846153846154,11,10,-1
8358,Several people are sitting at small tables in a darkened room,People are sitting at tables in a red room,3.7,NEUTRAL,Several people are sitting at small tables in a darkened room,People are sitting at tables in a red room,0.6666666666666666,9,11,2
8360,Several people are sitting at small tables in a darkened room,People are sitting at square tables in a red room,3.2,NEUTRAL,Several people are sitting at small tables in a darkened room,People are sitting at square tables in a red room,0.6153846153846154,10,11,1
8363,A boy is jumping off the side of a water fountain made of stone in front of a building,A boy is jumping off the side of a stone water fountain in front of a building,4.6,ENTAILMENT,A boy is jumping off the side of a water fountain made of stone in front of a building,A boy is jumping off the side of a stone water fountain in front of a building,0.9333333333333333,17,19,2
8366,A boy in a striped shirt is jumping in front of a water fountain,A boy is jumping on the side of a stone water fountain in front of a building,3.8,NEUTRAL,A boy in a striped shirt is jumping in front of a water fountain,A boy is jumping on the side of a stone water fountain in front of a building,0.5625,17,14,-3
8367,A boy is jumping off the side of a stone water fountain in front of a building,A boy in a striped shirt is playing in front of a water fountain,3.0,NEUTRAL,A boy is jumping off the side of a stone water fountain in front of a building,A boy in a striped shirt is playing in front of a water fountain,0.47058823529411764,14,17,3
8368,A boy is jumping off the side of a stone water fountain in front of a building,A boy in a striped shirt is jumping behind a water fountain,3.4,NEUTRAL,A boy is jumping off the side of a stone water fountain in front of a building,A boy in a striped shirt is jumping behind a water fountain,0.4117647058823529,12,17,5
8374,"Two large dogs, a light colored one and a dark one, are quickly moving through snowy terrain",Two dogs are leaping through snowy grass and rocks,3.6,NEUTRAL,"Two large dogs, a light colored one and a dark one, are quickly moving through snowy terrain",Two dogs are leaping through snowy grass and rocks,0.25,9,17,8
8376,Two dogs are jumping through snowy grass and rocks,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",4.2,NEUTRAL,Two dogs are jumping through snowy grass and rocks,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",0.2631578947368421,16,9,-7
8377,There is no dog leaping through snowy grass and rocks,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",3.2,NEUTRAL,There is no dog leaping through snowy grass and rocks,"Two large dogs, a light colored one and a dark one, are running through snowy terrain",0.13636363636363635,16,10,-6
8379,A girl in blue is sliding down a green slide,A girl in blue is sliding down a slide,4.7,ENTAILMENT,A girl in blue is sliding down a green slide,A girl in blue is sliding down a slide,0.8888888888888888,9,10,1
8381,The young girl in blue is having fun on a slide,The young girl in blue is enjoying a slide,4.7,ENTAILMENT,The young girl in blue is having fun on a slide,The young girl in blue is enjoying a slide,0.6666666666666666,9,11,2
8384,A girl in blue is sliding down a green slide,The young girl in blue is having fun on a swing,2.835,NEUTRAL,A girl in blue is sliding down a green slide,The young girl in blue is having fun on a swing,0.3333333333333333,11,10,-1
8388,A black man is walking next to a shop in a big city,A black man is walking next to a building in a big city,4.5,ENTAILMENT,A black man is walking next to a shop in a big city,A black man is walking next to a building in a big city,0.8333333333333334,13,13,0
8396,A black man is walking next to a building in a big city,A man is looking into the distance and people is walking between buildings behind,3.3,NEUTRAL,A black man is walking next to a building in a big city,A man is looking into the distance and people is walking between buildings behind,0.2,14,13,-1
8400,There is no man playing guitar next to a drummer,A man is playing guitar next to a drummer,3.785,CONTRADICTION,There is no man playing guitar next to a drummer,A man is playing guitar next to a drummer,0.8,9,10,1
8406,A black dog is jumping off a dock into a pond,A black dog is jumping off a dock into water,4.5,ENTAILMENT,A black dog is jumping off a dock into a pond,A black dog is jumping off a dock into water,0.8,10,11,1
8407,A black dog is jumping off a dock into a pond,A black dog is jumping on a dock into a pond,4.7,ENTAILMENT,A black dog is jumping off a dock into a pond,A black dog is jumping on a dock into a pond,0.8,11,11,0
8409,A black dog is jumping from a dock into the water,A white dog is jumping from a dock into the water,3.8,NEUTRAL,A black dog is jumping from a dock into the water,A white dog is jumping from a dock into the water,0.8181818181818182,11,11,0
8412,A black dog is jumping off a dock into water,A black dog is jumping from a dock into the water,4.9,ENTAILMENT,A black dog is jumping off a dock into water,A black dog is jumping from a dock into the water,0.7272727272727273,11,10,-1
8417,A little girl is smiling and running out of the house,A little girl is smiling and running outside,4.4,ENTAILMENT,A little girl is smiling and running out of the house,A little girl is smiling and running outside,0.5833333333333334,8,11,3
8419,A little girl is smiling and running out of the house,A girl in a white dress is running,3.7,NEUTRAL,A little girl is smiling and running out of the house,A girl in a white dress is running,0.2857142857142857,8,11,3
8421,A little girl is smiling and running outside,A bride in a white dress is running,2.6,NEUTRAL,A little girl is smiling and running outside,A bride in a white dress is running,0.25,8,8,0
8424,A skier in black is catching a tiny bit of air,A skier dressed in black is catching a tiny bit of air,4.9,ENTAILMENT,A skier in black is catching a tiny bit of air,A skier dressed in black is catching a tiny bit of air,0.9090909090909091,12,11,-1
8425,A skier in white is catching a tiny bit of air,A skier in black is catching a tiny bit of air,4.0,NEUTRAL,A skier in white is catching a tiny bit of air,A skier in black is catching a tiny bit of air,0.8181818181818182,11,11,0
8426,A man is skiing down a snowy mountain,A man is skiing down a snowy hill,4.1,NEUTRAL,A man is skiing down a snowy mountain,A man is skiing down a snowy hill,0.75,8,8,0
8430,A skier dressed in black is catching a tiny bit of air,A man is skiing down a snowy hill,3.7,NEUTRAL,A skier dressed in black is catching a tiny bit of air,A man is skiing down a snowy hill,0.125,8,12,4
8431,A man is skiing down a snowy hill,A skier in white is catching a tiny bit of air,3.8,NEUTRAL,A man is skiing down a snowy hill,A skier in white is catching a tiny bit of air,0.13333333333333333,11,8,-3
8434,A child is playing slip and slide in the grass,A child is not playing slip and slide in the grass,3.9,CONTRADICTION,A child is playing slip and slide in the grass,A child is not playing slip and slide in the grass,0.9090909090909091,11,10,-1
8435,A child is splashing in a pool for children and other kids are playing in the background,A child is splashing in a pool for children and other children are playing in the background,4.9,ENTAILMENT,A child is splashing in a pool for children and other kids are playing in the background,A child is splashing in a pool for children and other children are playing in the background,0.9333333333333333,17,17,0
8437,A child is playing slip and slide in the grass,A child is splashing in a pool for children and other kids are playing in the background,2.6,NEUTRAL,A child is playing slip and slide in the grass,A child is splashing in a pool for children and other kids are playing in the background,0.3888888888888889,17,10,-7
8441,A child is playing slip and slide in the grass,A child is splashing in a pool for children and other children are playing in the background,2.6,NEUTRAL,A child is playing slip and slide in the grass,A child is splashing in a pool for children and other children are playing in the background,0.4117647058823529,17,10,-7
8444,Two men are looking out and binoculars are being held by one of them,Two men are looking out and one is holding binoculars,4.9,ENTAILMENT,Two men are looking out and binoculars are being held by one of them,Two men are looking out and one is holding binoculars,0.5333333333333333,10,14,4
8446,Two men are standing together and one is looking through binoculars,Two men are looking out and binoculars are being held by one of them,4.0,ENTAILMENT,Two men are standing together and one is looking through binoculars,Two men are looking out and binoculars are being held by one of them,0.4117647058823529,14,11,-3
8449,Two women are standing together and one is looking through binoculars,Two men are looking out and one is holding binoculars,2.7,NEUTRAL,Two women are standing together and one is looking through binoculars,Two men are looking out and one is holding binoculars,0.5,10,11,1
8452,A motorcyclist on a bike is leaning into a sharp corner,There is no motorcyclist on a bike leaning into a sharp corner,3.2,CONTRADICTION,A motorcyclist on a bike is leaning into a sharp corner,There is no motorcyclist on a bike leaning into a sharp corner,0.8181818181818182,12,11,-1
8453,A man on a motorcycle is turning around a corner,A man on a motorcycle is going around a corner,4.9,ENTAILMENT,A man on a motorcycle is turning around a corner,A man on a motorcycle is going around a corner,0.7777777777777778,10,10,0
8455,A motorcyclist on a bike is leaning into a sharp corner,A man on a motorcycle is turning around a corner,4.5,ENTAILMENT,A motorcyclist on a bike is leaning into a sharp corner,A man on a motorcycle is turning around a corner,0.3076923076923077,10,11,1
8456,A motorcyclist on a bike is leaning into a sharp corner,A woman on a motorcycle is going around a corner,4.0,NEUTRAL,A motorcyclist on a bike is leaning into a sharp corner,A woman on a motorcycle is going around a corner,0.3076923076923077,10,11,1
8457,A motorcyclist on a bike is leaning into a sharp corner,A man on a motorcycle is going around a corner,4.2,NEUTRAL,A motorcyclist on a bike is leaning into a sharp corner,A man on a motorcycle is going around a corner,0.3076923076923077,10,11,1
8458,A man on a motorcycle is going around a corner,There is no motorcyclist on a bike leaning into a sharp corner,3.9,CONTRADICTION,A man on a motorcycle is going around a corner,There is no motorcyclist on a bike leaning into a sharp corner,0.26666666666666666,12,10,-2
8459,A man on a motorcycle is going around a corner,A motorcyclist on a bike is leaning into a sharp corner,4.0,NEUTRAL,A man on a motorcycle is going around a corner,A motorcyclist on a bike is leaning into a sharp corner,0.3076923076923077,11,10,-1
8460,A man with a backwards hat is sitting on the ground,A person with a backwards hat is sitting on the ground,4.6,ENTAILMENT,A man with a backwards hat is sitting on the ground,A person with a backwards hat is sitting on the ground,0.8181818181818182,11,11,0
8462,A young man in a white shirt and gold and black hat is sitting with crossed legs,A young person in a white shirt and gold and black hat is sitting with crossed legs,4.7,ENTAILMENT,A young man in a white shirt and gold and black hat is sitting with crossed legs,A young person in a white shirt and gold and black hat is sitting with crossed legs,0.875,17,17,0
8469,A young oriental girl is standing above the crowd and is playing with a pinwheel,A young oriental girl is standing above people and is playing with a pinwheel,4.7,ENTAILMENT,A young oriental girl is standing above the crowd and is playing with a pinwheel,A young oriental girl is standing above people and is playing with a pinwheel,0.7857142857142857,14,15,1
